fiscal_year,year,month,month_numeric,imps_beneficiary_banks,total_volume_mn,approved_pct,bd_pct,td_pct,deemed_approved_pct,updated_on,released_on,data_source,data_url
2024-25,2024,May,5,Rajasthan Marudhara Gramin Bank,1.41,90.48,1.9,6.62,1,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2024-25,2024,May,5,RBL Bank Limited,1.37,95.04,4.47,0,0.48,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2024-25,2024,May,5,Madhya Bihar Gramin Bank,1.36,78.94,19.63,0.79,0.64,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2024-25,2024,May,5,Saraswat Co-operative Bank,1.21,95.93,3.01,0.98,0.09,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2024-25,2024,May,5,Karnataka Gramin Bank,1.14,97.15,1.93,0.76,0.16,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2024-25,2024,May,5,Jio Payments Bank Ltd - IMPS,1.12,94.61,4.58,0.52,0.3,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2024-25,2024,May,5,Andhra Pradesh Grameena Vikas Bank,1.06,88.1,1.3,8.37,2.23,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2024-25,2024,May,5,Prathama U.P Gramin Bank,1.01,89.89,6.07,3.33,0.71,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2024-25,2024,May,5,Kerala Gramin Bank -IMPS,0.96,96.16,2.33,1.23,0.28,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2024-25,2024,May,5,Sarva Haryana Gramin Bank,0.94,92.12,4.27,2.97,0.64,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2024-25,2024,May,5,Standard Chartered Bank,0.76,96.02,3.71,0.07,0.2,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2024-25,2024,May,5,City Union Bank,2.05,92.25,5.31,2.16,0.29,2026-04-03,2024-06-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,State Bank of India,105.74,96.71,2.59,0.4,0.3,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,HDFC Bank,37.01,97.11,2.47,0.41,0.01,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Bank of Baroda,32.77,96.14,3.42,0.22,0.23,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Union Bank of India,27.63,95.54,2.23,0.94,1.29,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Punjab national Bank,25.88,93.57,3.6,0.24,2.59,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,ICICI Bank,22.11,97.16,2.72,0.09,0.03,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Canara Bank,21.72,96.49,2.42,0.7,0.39,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Kotak Mahindra Bank,19.44,95.02,3.43,1.18,0.37,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Bank Of India,19.3,94.13,3,0.49,2.37,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Paytm Payments Bank,16.71,92.32,7.22,0.39,0.06,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Indian Bank,15.19,96.1,2.95,0.69,0.26,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Axis Bank,13.75,96.64,3.29,0.02,0.05,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Central Bank of India,11.36,95.51,2.19,1.29,1.02,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,IDBI Bank,7.67,92.72,3.36,3.6,0.32,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Federal Bank,7.32,95.8,3.12,0.89,0.19,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Indian Overseas Bank,7.01,93.2,2.9,2.53,1.37,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,UCO Bank,6.84,95.62,1.56,1.59,1.23,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Bank of Maharashtra,6.3,96.35,3.6,0.02,0.02,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Indusind Bank,5.4,97.61,1.93,0.4,0.06,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Airtel Payments Bank,5.19,86.65,3.91,5.02,4.42,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,India Post Payments Bank Limited,4.79,87.83,7.25,3.37,1.55,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Yes Bank Ltd,4.12,92.02,6.89,1.03,0.06,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Karnataka Bank,3.97,94.48,1.85,2.35,1.32,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,IDFC First Bank,3.86,92.61,6.69,0.22,0.48,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Karur Vysya Bank,3.37,92.96,2.97,2.82,1.25,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Bandhan Bank limited,3.1,96.17,3.32,0.15,0.36,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Baroda Uttar Pradesh Gramin Bank,2.64,92.74,3.22,3.31,0.72,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,The South Indian Bank,2.24,97.23,2.43,0.03,0.31,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Fino Payments Bank,2.01,92.38,7.36,0.22,0.04,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Tamilnaad Mercantile Bank,1.87,96.2,2.44,0.92,0.44,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Jammu and Kashmir Bank,1.85,96.49,2.97,0.01,0.53,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,City Union Bank,1.79,94.7,2.61,2.64,0.06,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Equitas Small Finance Bank,1.63,93.63,5.47,0.48,0.42,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Punjab and Sind Bank,1.56,93.84,2.51,2.33,1.32,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,AU Small Finance Bank,1.45,96.05,2.94,0.15,0.87,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Maharashtra Gramin Bank,1.38,74.09,0.84,23.16,1.92,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,RBL Bank Limited,1.25,92.15,6.09,1.12,0.63,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Saraswat Co-operative Bank,1.23,97.07,2.14,0.69,0.1,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Ujjivan Small Finance Bank Limited,1.08,95.44,3.84,0.22,0.5,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Development Bank of Singapore,1.06,89.31,7.68,2.44,0.57,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Citibank,1.04,94.18,4.05,1.65,0.11,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Madhya Bihar Gramin Bank,0.99,92.69,4.54,0.41,2.36,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Karnataka Gramin Bank,0.8,97.32,2.01,0.31,0.36,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Rajasthan Marudhara Gramin Bank,0.77,84.7,0.1,12.52,2.68,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Standard Chartered Bank,0.71,96.52,2.89,0.08,0.5,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Sarva U.P. Gramin Bank,0.71,87.32,10.69,0.46,1.53,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Kerala Gramin Bank,0.64,98.13,1.51,0.3,0.06,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Baroda Rajasthan Kshetriya Gramin Bank,0.61,94.59,3.05,1.51,0.86,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Chhattisgarh Rajya Gramin Bank,0.55,94.87,0.01,4.02,1.1,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2022-23,2022,November,11,Abhyudaya Co-operative Bank,0.48,93.92,2.9,1.61,1.56,2026-04-03,2022-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,STATE BANK OF INDIA,105.31,97.31,1.53,0.81,0.31,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,HDFC BANK,43.07,97.94,1.09,0.81,0.08,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,BANK OF BARODA,31.6,97.13,2.61,0,0.27,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,PUNJAB NATIONAL BANK,28.58,94.54,2.91,2.4,0.08,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,UNION BANK OF INDIA,28.5,96.72,2.87,0.21,0.15,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,KOTAK MAHINDRA BANK,21.31,96.77,3.03,0.06,0.07,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,CANARA BANK,20.7,97.91,1.96,0,0.11,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,ICICI BANK,19.87,96.59,3.23,0.05,0.06,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,BANK OF INDIA,17.95,97.64,2.07,0.12,0.09,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,UCO BANK,16.58,19.03,5.57,75.33,0.08,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,INDIAN BANK,15.46,96.74,2.68,0.26,0.29,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,PAYTM PAYMENTS BANK,14.21,95.5,4.43,0.02,0.01,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,AXIS BANK,14.06,96.99,2.36,0.43,0.12,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,CENTRAL BANK OF INDIA,11.9,94.83,2.09,2.25,0.76,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,IDFC BANK,9.62,36.98,1.37,61.48,0.13,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,FEDERAL BANK,8.08,94.93,4.55,0.32,0.09,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,AIRTEL PAYMENTS BANK,7.29,93.48,5.23,0.83,0.21,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,INDUSIND BANK,7.24,97.37,1.87,0.23,0.14,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,INDIAN OVERSEAS BANK,6.61,95.88,2.83,0.51,0.74,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,IDBI BANK,6.02,95.83,3.77,0.22,0.15,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,BANK OF MAHARASHTRA,5.71,96.47,3.29,0.19,0.02,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,INDIA POST PAYMENTS BANK LIMITED,5.53,93.78,5.51,0.41,0.22,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,YES BANK LTD,3.66,85.92,5.3,8.32,0.36,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,KARNATAKA BANK,3.53,96.19,1.8,1.28,0.61,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,BANDHAN BANK LIMITED,3.27,95.6,2.19,1.27,0.34,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,KARUR VYSYA BANK,3.16,96.35,2.96,0.06,0.55,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,FINO PAYMENTS BANK,2.81,88.83,9.96,0.68,0.5,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,JAMMU AND KASHMIR BANK,2.71,93.23,2.58,2,2.16,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,BARODA UTTAR PRADESH GRAMIN BANK,2.61,88.01,3.41,6.99,1.55,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
2023-24,2023,November,11,THE SOUTH INDIAN BANK,2.59,96.91,2.36,0.58,0.01,2026-04-03,2023-12-15,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/ecosystem-statistics/imps
